sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V6_S13	cg27200446	1054	3703	0.284634	31	10663	0.00290725	322	322
V6_S13	cg27393010	59	530	0.111321	4	1509	0.00265076	44	44
V6_S13	cg27577527	7	517	0.0135397	4	1954	0.00204708	54	54
V6_S14	cg00002719	3	561	0.00534759	3	2163	0.00138696	66	66
V6_S14	cg00469207	45	948	0.0474684	8	2679	0.00298619	84	84
V6_S14	cg00582524	19	686	0.0276968	6	2018	0.00297324	58	58
V6_S14	cg00995986	13	136	0.0955882	1	1258	0.000794913	35	29
V6_S14	cg01163404	515	580	0.887931	18	2863	0.00628711	82	81
V6_S14	cg01419831	340	2347	0.144866	23	7127	0.00322716	228	228
V6_S14	cg01452847	18	549	0.0327869	1	1209	0.00082713	37	37
V6_S14	cg01576677	33	956	0.0345188	6	2315	0.00259179	75	75
V6_S14	cg02467990	8	273	0.029304	7	714	0.00980392	24	24
V6_S14	cg02511231	728	11654	0.0624678	102	28873	0.00353271	920	920
V6_S14	cg02571204	398	448	0.888393	18	1749	0.0102916	58	57
V6_S14	cg02699898	749	852	0.879108	82	3623	0.0226332	95	95
V6_S14	cg02919936	377	6600	0.0571212	79	17858	0.00442379	547	547
V6_S14	cg03011535	254	4633	0.0548241	37	11945	0.00309753	352	352
V6_S14	cg03217795	5	1133	0.00441306	13	2635	0.00493359	87	87
V6_S14	cg03257575	60	453	0.13245	2	1504	0.00132979	39	39
V6_S14	cg03401096	60	2003	0.0299551	20	4766	0.00419639	168	168
V6_S14	cg03502002	0	207	0	0	367	0	14	14
V6_S14	cg03563667	0	628	0	10	1438	0.0069541	41	41
V6_S14	cg03735888	180	1160	0.155172	8	3914	0.00204394	128	128
V6_S14	cg04123776	27	808	0.0334158	3	2228	0.0013465	80	79
V6_S14	cg04261408	9	442	0.020362	2	1089	0.00183655	33	33
V6_S14	cg04281464	330	1597	0.206637	10	4985	0.00200602	148	148
V6_S14	cg04869380	319	365	0.873973	8	3012	0.00265604	71	71
V6_S14	cg04904331	35	2036	0.0171906	16	4367	0.00366384	145	145
V6_S14	cg05057720	23	1017	0.0226155	11	2272	0.00484155	69	69
V6_S14	cg05166490	107	3844	0.0278356	41	8903	0.00460519	281	281
V6_S14	cg05302386	92	2957	0.0311126	48	9303	0.00515963	279	279
V6_S14	cg05374412	51	2084	0.0244722	24	6510	0.00368664	181	181
V6_S14	cg05377226	14	1319	0.0106141	7	3148	0.00222363	108	108
V6_S14	cg05917460	116	2742	0.0423049	30	8998	0.00333407	275	275
V6_S14	cg06013113	677	784	0.86352	28	3177	0.00881335	82	81
V6_S14	cg06382344	113	2923	0.0386589	32	4855	0.00659114	157	157
V6_S14	cg06463958	283	6521	0.0433983	78	17374	0.00448947	541	541
V6_S14	cg06530490	43	2026	0.0212241	13	4881	0.00266339	161	161
V6_S14	cg06590173	15	103	0.145631	4	1191	0.00335852	35	29
V6_S14	cg06825142	2135	8137	0.262382	83	20702	0.00400927	649	646
V6_S14	cg06962944	54	760	0.0710526	4	2019	0.00198118	62	62
V6_S14	cg07790615	145	4312	0.0336271	29	7940	0.00365239	285	285
V6_S14	cg07915921	51	679	0.0751105	2	1540	0.0012987	48	48
V6_S14	cg08382226	124	2683	0.0462169	28	7935	0.00352867	269	268
V6_S14	cg08548396	609	1582	0.384956	29	4404	0.00658492	144	144
V6_S14	cg08566455	31	373	0.0831099	3	702	0.0042735	17	17
V6_S14	cg08862890	7	633	0.0110585	3	1752	0.00171233	57	57
V6_S14	cg08934785	5	392	0.0127551	10	1953	0.00512033	56	56
V6_S14	cg09250933	98	606	0.161716	3	2511	0.00119474	65	65
V6_S14	cg09493505	90	4251	0.0211715	34	9058	0.00375359	292	292
V6_S14	cg10143067	70	1251	0.0559552	11	3998	0.00275138	131	131
V6_S14	cg10249375	70	1343	0.0521221	16	4275	0.00374269	132	132
V6_S14	cg10512745	875	14570	0.0600549	176	41817	0.00420881	1456	1455
V6_S14	cg11014373	63	1365	0.0461538	14	4084	0.00342801	136	136
V6_S14	cg11017065	16	1763	0.00907544	20	4425	0.00451977	160	159
V6_S14	cg11314310	651	795	0.818868	13	2712	0.00479351	88	88
V6_S14	cg11561737	197	3215	0.0612753	28	7364	0.00380228	253	253
V6_S14	cg11601252	1076	16453	0.0653984	149	43290	0.0034419	1383	1381
V6_S14	cg11660826	12	445	0.0269663	4	1429	0.00279916	48	48
V6_S14	cg11942956	6	396	0.0151515	2	763	0.00262123	24	24
V6_S14	cg11957331	368	2575	0.142913	23	5888	0.00390625	202	202
V6_S14	cg12042659	81	481	0.168399	3	1793	0.00167317	50	50
V6_S14	cg12074025	11	582	0.0189003	5	1784	0.00280269	62	61
V6_S14	cg12483476	495	4678	0.105814	35	8774	0.00398906	268	268
V6_S14	cg12528056	1239	1396	0.887536	19	3287	0.00578035	92	92
V6_S14	cg12928379	293	1144	0.256119	10	3298	0.00303214	98	98
V6_S14	cg12974388	738	13849	0.053289	137	40666	0.00336891	1280	1278
V6_S14	cg13314145	370	6416	0.0576683	37	12060	0.00306799	385	385
V6_S14	cg13592399	48	2900	0.0165517	36	9556	0.00376727	295	295
V6_S14	cg13840308	707	769	0.919376	19	3075	0.00617886	95	95
V6_S14	cg13912117	195	6268	0.0311104	55	16963	0.00324235	517	517
V6_S14	cg13939859	10	332	0.0301205	5	726	0.00688705	27	27
V6_S14	cg13958426	1	81	0.0123457	4	251	0.0159363	10	10
V6_S14	cg14038391	93	1557	0.0597303	15	3845	0.00390117	112	112
V6_S14	cg14050824	607	771	0.787289	13	2540	0.00511811	66	66
V6_S14	cg14123923	5	584	0.00856164	1	1121	0.000892061	39	39
V6_S14	cg14168530	251	4313	0.0581962	49	10701	0.00457901	343	343
V6_S14	cg14186641	100	5204	0.019216	42	10342	0.00406111	353	353
V6_S14	cg14327531	4	310	0.0129032	6	1054	0.0056926	38	38
V6_S14	cg14394692	2384	5004	0.476419	48	12972	0.00370028	365	365
V6_S14	cg14458834	2	249	0.00803213	3	517	0.00580271	15	15
V6_S14	cg14473102	23	765	0.0300654	4	1176	0.00340136	35	35
V6_S14	cg14489801	2	51	0.0392157	2	347	0.00576369	11	11
V6_S14	cg14712186	80	3225	0.0248062	13	6385	0.00203602	226	226
V6_S14	cg14743594	1679	4951	0.339123	52	9483	0.0054835	295	295
V6_S14	cg14861089	24	836	0.0287081	8	1621	0.00493523	52	52
V6_S14	cg15044248	1	184	0.00543478	0	536	0	18	18
V6_S14	cg15267232	25	851	0.0293772	8	1929	0.00414723	53	53
V6_S14	cg15467646	370	1876	0.197228	21	4936	0.00425446	153	153
V6_S14	cg15576900	59	2292	0.0257417	21	6139	0.00342075	200	200
V6_S14	cg15778437	99	1480	0.0668919	20	4026	0.00496771	124	124
V6_S14	cg15836635	159	3128	0.0508312	42	10134	0.00414446	305	305
V6_S14	cg15994026	12	1353	0.00886918	20	3797	0.00526732	123	123
V6_S14	cg16150752	53	754	0.0702918	6	1498	0.00400534	48	48
V6_S14	cg16328106	1	410	0.00243902	0	1387	0	43	43
V6_S14	cg16732616	16	709	0.022567	11	1174	0.00936968	39	39
V6_S14	cg16779463	24	2552	0.00940439	17	7199	0.00236144	224	224
V6_S14	cg16926316	461	489	0.94274	6	2080	0.00288462	48	48
V6_S14	cg17031478	16	584	0.0273973	3	1422	0.0021097	43	43
V6_S14	cg17712694	160	2565	0.0623782	15	4924	0.0030463	158	158
V6_S14	cg17774001	277	314	0.882166	15	2199	0.00682128	70	70
V6_S14	cg17812788	11	431	0.025522	5	936	0.00534188	29	29
V6_S14	cg17839237	2	235	0.00851064	2	643	0.00311042	23	23
V6_S14	cg17872757	6	1150	0.00521739	8	3118	0.00256575	102	102
V6_S14	cg17969084	5	1695	0.00294985	9	4613	0.00195101	155	155
V6_S14	cg18091469	3	149	0.0201342	4	502	0.00796813	25	25
V6_S14	cg18206027	20	785	0.0254777	8	1582	0.00505689	53	53
V6_S14	cg18621142	489	574	0.851916	7	2752	0.0025436	80	80
V6_S14	cg18751958	602	686	0.877551	17	2384	0.00713087	58	58
V6_S14	cg18816098	20	664	0.0301205	8	2016	0.00396825	60	60
V6_S14	cg19497031	169	7087	0.0238465	49	13272	0.00369198	445	445
V6_S14	cg19807257	99	807	0.122677	5	2379	0.00210172	72	72
V6_S14	cg19882915	692	742	0.932615	17	3440	0.00494186	86	86
V6_S14	cg20072442	118	3924	0.0300714	27	11397	0.00236904	336	336
V6_S14	cg20079899	48	2211	0.0217096	18	5436	0.00331126	178	178
V6_S14	cg20183619	182	4576	0.0397727	33	13390	0.00246453	411	409
V6_S14	cg20295992	89	2688	0.0331101	32	7765	0.00412106	263	263
V6_S14	cg20449590	211	577	0.365685	10	1423	0.00702741	49	49
V6_S14	cg20690085	450	493	0.912779	8	2463	0.00324807	63	63
V6_S14	cg20872937	205	5345	0.0383536	39	13631	0.00286113	406	406
V6_S14	cg20980783	116	5160	0.0224806	49	12709	0.00385554	401	401
V6_S14	cg21038156	173	4499	0.038453	34	10176	0.00334119	335	335
V6_S14	cg21039708	48	552	0.0869565	6	1691	0.0035482	48	48
V6_S14	cg21185289	371	6844	0.0542081	70	18359	0.00381284	568	568
V6_S14	cg21277995	243	7271	0.0334204	86	13196	0.00651713	459	459
V6_S14	cg21790626	28	538	0.0520446	5	1475	0.00338983	46	46
V6_S14	cg21898844	527	575	0.916522	13	3194	0.00407013	90	90
V6_S14	cg21929943	60	1043	0.0575264	13	2831	0.00459202	86	86
V6_S14	cg22231056	4	447	0.00894855	0	1424	0	45	45
V6_S14	cg22399133	11	389	0.0282776	3	1321	0.00227101	35	35
V6_S14	cg22868282	80	2267	0.0352889	15	5496	0.00272926	198	198
V6_S14	cg23026864	42	936	0.0448718	3	2025	0.00148148	55	55
V6_S14	cg23164203	5	536	0.00932836	3	1991	0.00150678	57	57
V6_S14	cg23871697	873	967	0.902792	28	3493	0.00801603	84	84
V6_S14	cg23912454	5	375	0.0133333	6	978	0.00613497	31	31
V6_S14	cg23960736	37	57	0.649123	6	1632	0.00367647	49	44
V6_S14	cg24221648	16	809	0.0197775	8	1491	0.00536553	47	47
V6_S14	cg24292235	13	1495	0.00869565	8	4158	0.001924	129	129
V6_S14	cg24416513	17	957	0.0177638	8	1089	0.00734619	44	44
V6_S14	cg24507921	2	217	0.00921659	7	1598	0.00438048	41	41
V6_S14	cg24632241	5	104	0.0480769	2	279	0.00716846	10	10
V6_S14	cg24761507	985	17083	0.0576597	215	54259	0.00396248	1738	1728
V6_S14	cg24831879	607	659	0.921093	18	3337	0.00539407	78	78
V6_S14	cg25200152	9	373	0.0241287	3	1195	0.00251046	44	44
V6_S14	cg25875213	16	1629	0.00982198	13	4437	0.00292991	159	159
V6_S14	cg25884711	86	2868	0.0299861	15	8505	0.00176367	261	261
V6_S14	cg26121782	17	561	0.030303	6	1117	0.00537153	36	36
V6_S14	cg26682580	165	4424	0.0372966	53	11130	0.0047619	336	336
V6_S14	cg27200446	1117	4516	0.247343	59	12796	0.00461082	403	402
V6_S14	cg27393010	53	613	0.08646	12	1697	0.0070713	51	51
V6_S14	cg27577527	2	396	0.00505051	8	1415	0.00565371	44	44
V6_S15	cg00002719	9	455	0.0197802	3	1601	0.00187383	52	52
V6_S15	cg00469207	42	921	0.0456026	9	2495	0.00360721	82	82
V6_S15	cg00582524	15	473	0.0317125	6	1306	0.00459418	45	45
V6_S15	cg00995986	38	221	0.171946	10	1465	0.00682594	49	43
V6_S15	cg01163404	626	715	0.875524	22	3348	0.00657109	99	99
V6_S15	cg01419831	300	2129	0.140911	32	6681	0.0047897	217	216
V6_S15	cg01452847	23	675	0.0340741	9	1556	0.00578406	49	49
V6_S15	cg01576677	49	1014	0.0483235	16	2308	0.00693241	78	78
V6_S15	cg02467990	2	250	0.008	2	539	0.00371058	18	18
V6_S15	cg02511231	508	9176	0.0553618	93	22376	0.00415624	750	749
V6_S15	cg02571204	503	559	0.899821	25	2051	0.0121892	71	71
V6_S15	cg02699898	961	1060	0.906604	59	4259	0.013853	110	110
V6_S15	cg02919936	398	5986	0.0664885	92	16665	0.00552055	525	525
V6_S15	cg03011535	202	3593	0.0562204	22	8676	0.00253573	280	280
V6_S15	cg03217795	14	1375	0.0101818	15	3120	0.00480769	105	105
V6_S15	cg03257575	71	414	0.171498	3	1071	0.00280112	41	41
V6_S15	cg03401096	100	1760	0.0568182	34	4351	0.0078143	154	154
V6_S15	cg03502002	8	140	0.0571429	5	277	0.0180505	9	9
V6_S15	cg03563667	0	402	0	4	862	0.00464037	26	26
V6_S15	cg03735888	60	946	0.0634249	20	3087	0.00647878	112	112
V6_S15	cg04123776	51	849	0.0600707	5	2713	0.00184298	89	89
V6_S15	cg04261408	9	411	0.0218978	1	830	0.00120482	31	31
V6_S15	cg04281464	227	1127	0.20142	14	3596	0.00389321	113	113
V6_S15	cg04869380	391	424	0.92217	19	3347	0.00567673	74	73
V6_S15	cg04904331	26	1652	0.0157385	8	3634	0.00220143	121	121
V6_S15	cg05057720	25	636	0.0393082	6	1456	0.00412088	44	44
V6_S15	cg05166490	141	3582	0.0393635	59	8236	0.00716367	263	263
V6_S15	cg05302386	121	2869	0.042175	60	8895	0.00674536	281	281
V6_S15	cg05374412	55	1927	0.0285418	28	5780	0.00484429	168	168
V6_S15	cg05377226	26	1181	0.0220152	10	3118	0.00320718	104	104
V6_S15	cg05917460	85	2399	0.0354314	35	8086	0.00432847	240	240
V6_S15	cg06013113	550	651	0.844854	24	2804	0.0085592	71	71
V6_S15	cg06382344	145	2312	0.0627163	22	3805	0.00578187	128	128
V6_S15	cg06463958	284	5872	0.0483651	90	16830	0.00534759	529	529
V6_S15	cg06530490	52	1793	0.0290017	12	4283	0.00280177	134	134
V6_S15	cg06590173	21	138	0.152174	3	1359	0.00220751	42	35
V6_S15	cg06825142	1610	6344	0.253783	85	18684	0.00454935	577	572
V6_S15	cg06962944	46	752	0.0611702	4	1853	0.00215866	57	57
V6_S15	cg07790615	122	3871	0.0315164	29	7389	0.00392475	270	270
V6_S15	cg07915921	42	507	0.0828402	6	1261	0.00475813	38	38
V6_S15	cg08382226	154	2386	0.0645432	27	7698	0.0035074	254	253
V6_S15	cg08548396	461	1558	0.295892	38	4368	0.00869963	145	145
V6_S15	cg08566455	31	258	0.120155	0	515	0	13	13
V6_S15	cg08862890	12	612	0.0196078	8	1606	0.00498132	53	53
V6_S15	cg08934785	18	308	0.0584416	8	1482	0.00539811	48	48
V6_S15	cg09250933	41	590	0.0694915	10	2436	0.00410509	64	64
V6_S15	cg09493505	84	3508	0.0239453	38	7529	0.00504715	258	258
V6_S15	cg10143067	111	1380	0.0804348	18	4135	0.00435308	148	148
V6_S15	cg10249375	90	1271	0.0708104	22	4137	0.00531786	131	131
V6_S15	cg10512745	895	13320	0.0671922	196	40064	0.00489217	1431	1425
V6_S15	cg11014373	77	1360	0.0566176	21	4136	0.00507737	143	142
V6_S15	cg11017065	17	1046	0.0162524	25	2694	0.00927988	101	101
V6_S15	cg11314310	893	1047	0.852913	19	3582	0.0053043	116	116
V6_S15	cg11561737	128	2366	0.0540997	28	5671	0.0049374	200	198
V6_S15	cg11601252	1209	13882	0.0870912	152	38804	0.00391712	1276	1274
V6_S15	cg11660826	21	797	0.0263488	6	2180	0.00275229	76	76
V6_S15	cg11942956	10	288	0.0347222	4	586	0.00682594	18	18
V6_S15	cg11957331	361	2498	0.144516	34	5457	0.00623053	189	189
V6_S15	cg12042659	33	255	0.129412	3	901	0.00332963	28	28
V6_S15	cg12074025	7	598	0.0117057	9	2120	0.00424528	69	69
V6_S15	cg12483476	410	3195	0.128326	34	6361	0.00534507	199	199
V6_S15	cg12528056	1212	1437	0.843424	10	3642	0.00274574	106	106
V6_S15	cg12928379	191	928	0.205819	16	2384	0.00671141	77	77
V6_S15	cg12974388	1011	12606	0.0801999	183	39174	0.00467147	1261	1258
V6_S15	cg13314145	350	5943	0.0588928	59	11672	0.00505483	376	376
V6_S15	cg13592399	62	2905	0.0213425	33	9633	0.00342572	290	289
V6_S15	cg13840308	847	898	0.943207	12	3311	0.00362428	101	101
V6_S15	cg13912117	208	5459	0.0381022	85	14577	0.0058311	446	446
V6_S15	cg13939859	13	467	0.0278373	6	930	0.00645161	32	32
V6_S15	cg13958426	2	113	0.0176991	5	419	0.0119332	13	13
V6_S15	cg14038391	55	1179	0.0466497	15	3033	0.0049456	86	86
V6_S15	cg14050824	560	682	0.821114	13	2474	0.00525465	68	68
V6_S15	cg14123923	21	483	0.0434783	8	944	0.00847458	37	37
V6_S15	cg14168530	224	3632	0.061674	56	9321	0.00600794	319	319
V6_S15	cg14186641	128	5092	0.0251375	59	10310	0.0057226	366	366
V6_S15	cg14327531	9	348	0.0258621	7	1074	0.00651769	48	48
V6_S15	cg14394692	2060	4067	0.506516	59	10867	0.00542928	312	312
V6_S15	cg14458834	3	377	0.00795756	5	672	0.00744048	22	22
V6_S15	cg14473102	16	605	0.0264463	8	964	0.00829876	30	30
V6_S15	cg14489801	0	37	0	0	219	0	7	7
V6_S15	cg14712186	122	3452	0.0353418	41	6827	0.00600557	250	250
V6_S15	cg14743594	1739	4274	0.406879	55	8514	0.00645995	272	272
V6_S15	cg14861089	17	641	0.0265211	6	1354	0.00443131	41	41
V6_S15	cg15044248	5	242	0.0206612	2	780	0.0025641	22	22
V6_S15	cg15267232	17	657	0.0258752	7	1496	0.00467914	47	47
V6_S15	cg15467646	342	1565	0.21853	25	3920	0.00637755	125	125
V6_S15	cg15576900	57	1802	0.0316315	33	4748	0.00695029	166	166
V6_S15	cg15778437	69	1169	0.0590248	13	3351	0.00387944	105	105
V6_S15	cg15836635	115	3049	0.0377173	44	10221	0.00430486	311	311
V6_S15	cg15994026	8	1443	0.00554401	22	3964	0.00554995	128	128
V6_S15	cg16150752	50	732	0.068306	12	1362	0.00881057	48	48
V6_S15	cg16328106	40	503	0.0795229	7	1448	0.00483425	49	49
V6_S15	cg16732616	20	503	0.0397614	3	858	0.0034965	27	27
V6_S15	cg16779463	37	2353	0.0157246	28	7067	0.00396208	208	208
V6_S15	cg16926316	600	652	0.920245	11	2791	0.00394124	68	68
V6_S15	cg17031478	10	654	0.0152905	4	1509	0.00265076	50	50
V6_S15	cg17712694	124	1919	0.064617	17	3514	0.00483779	128	128
V6_S15	cg17774001	210	241	0.871369	10	1651	0.00605694	52	51
V6_S15	cg17812788	13	374	0.0347594	10	702	0.014245	25	25
V6_S15	cg17839237	2	285	0.00701754	3	788	0.00380711	29	29
V6_S15	cg17872757	18	1032	0.0174419	18	2853	0.00630915	101	101
V6_S15	cg17969084	14	1372	0.0102041	14	3597	0.00389213	133	133
V6_S15	cg18091469	3	210	0.0142857	2	757	0.00264201	25	25
V6_S15	cg18206027	15	775	0.0193548	9	1616	0.00556931	54	54
V6_S15	cg18621142	443	508	0.872047	25	2360	0.0105932	71	71
V6_S15	cg18751958	624	687	0.908297	28	2225	0.0125843	55	55
V6_S15	cg18816098	6	591	0.0101523	6	1730	0.00346821	55	55
V6_S15	cg19497031	327	5742	0.0569488	66	10218	0.00645919	373	373
V6_S15	cg19807257	98	565	0.173451	5	1544	0.00323834	56	56
V6_S15	cg19882915	723	792	0.912879	15	3502	0.00428327	91	91
V6_S15	cg20072442	110	3162	0.0347881	41	9234	0.00444011	289	289
V6_S15	cg20079899	58	1960	0.0295918	32	4787	0.00668477	164	164
V6_S15	cg20183619	165	3814	0.0432617	57	11216	0.00508203	353	352
V6_S15	cg20295992	176	2403	0.0732418	41	7695	0.00532814	271	271
V6_S15	cg20449590	116	511	0.227006	7	1223	0.00572363	48	48
V6_S15	cg20690085	482	561	0.85918	12	2839	0.00422684	78	78
V6_S15	cg20872937	222	4542	0.0488771	76	12318	0.00616983	371	371
V6_S15	cg20980783	146	4314	0.0338433	61	11171	0.00546057	365	364
V6_S15	cg21038156	167	4031	0.0414289	52	9193	0.00565648	322	321
V6_S15	cg21039708	40	638	0.0626959	9	1967	0.0045755	59	59
V6_S15	cg21185289	402	5704	0.0704769	75	15490	0.00484183	518	518
V6_S15	cg21277995	180	6106	0.0294792	57	11000	0.00518182	420	420
V6_S15	cg21790626	15	521	0.0287908	10	1406	0.00711238	45	45
V6_S15	cg21898844	512	568	0.901408	22	3390	0.00648968	98	97
V6_S15	cg21929943	35	598	0.0585284	15	1738	0.00863061	54	54
V6_S15	cg22231056	1	349	0.00286533	5	1075	0.00465116	34	34
V6_S15	cg22399133	11	276	0.0398551	4	814	0.004914	24	24
V6_S15	cg22868282	53	1943	0.0272774	14	5054	0.00277008	181	181
V6_S15	cg23026864	22	623	0.035313	1	1290	0.000775194	36	36
V6_S15	cg23164203	1	435	0.00229885	4	1807	0.00221361	56	56
V6_S15	cg23871697	963	1037	0.92864	41	3898	0.0105182	88	88
V6_S15	cg23912454	0	384	0	6	1009	0.00594648	33	33
V6_S15	cg23960736	36	58	0.62069	3	1657	0.0018105	51	48
V6_S15	cg24221648	37	859	0.0430733	15	1732	0.00866051	53	53
V6_S15	cg24292235	11	1385	0.00794224	19	3892	0.00488181	119	119
V6_S15	cg24416513	16	639	0.0250391	8	753	0.0106242	30	30
V6_S15	cg24507921	2	202	0.00990099	6	1595	0.00376176	41	41
V6_S15	cg24632241	4	147	0.0272109	2	486	0.00411523	14	14
V6_S15	cg24761507	925	14700	0.0629252	232	48000	0.00483333	1579	1574
V6_S15	cg24831879	688	739	0.930988	24	3844	0.0062435	87	87
V6_S15	cg25200152	57	395	0.144304	8	1302	0.00614439	48	48
V6_S15	cg25875213	12	1402	0.0085592	9	3761	0.00239298	132	132
V6_S15	cg25884711	87	2599	0.0334744	42	7937	0.00529167	254	253
V6_S15	cg26121782	16	302	0.0529801	5	559	0.00894454	20	20
V6_S15	cg26682580	166	3887	0.0427065	66	9963	0.00662451	304	304
V6_S15	cg27200446	1283	4280	0.299766	90	11651	0.00772466	380	380
V6_S15	cg27393010	79	676	0.116864	18	1802	0.0099889	57	57
V6_S15	cg27577527	5	353	0.0141643	3	1274	0.00235479	41	41
V6_S16	cg00002719	3	487	0.00616016	0	1553	0	53	53
V6_S16	cg00469207	39	840	0.0464286	3	2543	0.00117971	77	77
V6_S16	cg00582524	17	408	0.0416667	0	1162	0	36	36
V6_S16	cg00995986	26	140	0.185714	1	968	0.00103306	32	27
V6_S16	cg01163404	500	581	0.860585	11	2789	0.00394407	78	78
V6_S16	cg01419831	301	1983	0.15179	32	5904	0.00542005	192	192
V6_S16	cg01452847	9	554	0.0162455	1	1290	0.000775194	41	41
V6_S16	cg01576677	40	898	0.0445434	7	2053	0.00340964	63	63
V6_S16	cg02467990	0	282	0	0	603	0	21	21
V6_S16	cg02511231	524	7874	0.0665481	76	19133	0.00397219	630	630
V6_S16	cg02571204	395	427	0.925059	10	1757	0.00569152	60	60
V6_S16	cg02699898	744	862	0.863109	36	3650	0.00986301	92	92
V6_S16	cg02919936	328	4485	0.0731327	36	12577	0.00286237	392	392
V6_S16	cg03011535	307	3697	0.0830403	30	9382	0.00319761	286	286
V6_S16	cg03217795	11	876	0.0125571	12	1958	0.0061287	73	73
V6_S16	cg03257575	63	401	0.157107	4	1092	0.003663	35	35
V6_S16	cg03401096	45	1658	0.0271411	19	3894	0.0048793	138	138
V6_S16	cg03502002	5	228	0.0219298	2	431	0.00464037	13	13
V6_S16	cg03563667	4	488	0.00819672	2	1100	0.00181818	30	30
V6_S16	cg03735888	87	769	0.113134	17	2637	0.00644672	90	90
V6_S16	cg04123776	21	521	0.0403071	12	1539	0.00779727	54	54
V6_S16	cg04261408	7	431	0.0162413	5	989	0.00505561	32	32
V6_S16	cg04281464	119	774	0.153747	8	2253	0.00355082	70	70
V6_S16	cg04869380	263	295	0.891525	4	2483	0.00161095	58	57
V6_S16	cg04904331	60	1731	0.034662	13	3630	0.00358127	121	121
V6_S16	cg05057720	18	875	0.0205714	12	1938	0.00619195	60	60
V6_S16	cg05166490	144	3024	0.047619	19	6041	0.00314517	210	210
V6_S16	cg05302386	57	2487	0.0229192	30	7762	0.00386498	233	233
V6_S16	cg05374412	63	1978	0.0318504	22	6126	0.00359125	165	165
V6_S16	cg05377226	28	1071	0.0261438	8	2995	0.00267112	96	96
V6_S16	cg05917460	74	1870	0.0395722	30	5940	0.00505051	192	192
V6_S16	cg06013113	613	716	0.856145	22	2883	0.00763094	73	73
V6_S16	cg06382344	150	2355	0.0636943	20	3828	0.00522466	133	133
V6_S16	cg06463958	207	5123	0.040406	43	13888	0.0030962	446	445
V6_S16	cg06530490	39	1367	0.0285296	4	3153	0.00126863	105	105
V6_S16	cg06590173	17	98	0.173469	6	1056	0.00568182	32	26
V6_S16	cg06825142	2148	6493	0.330818	77	16516	0.00466215	530	528
V6_S16	cg06962944	50	753	0.0664011	7	1832	0.00382096	58	58
V6_S16	cg07790615	126	3359	0.0375112	18	6278	0.00286716	226	226
V6_S16	cg07915921	18	506	0.0355731	5	1221	0.004095	39	39
V6_S16	cg08382226	102	1632	0.0625	17	5066	0.0033557	182	182
V6_S16	cg08548396	737	1777	0.414744	32	4543	0.0070438	146	146
V6_S16	cg08566455	29	236	0.122881	0	534	0	12	12
V6_S16	cg08862890	15	643	0.0233281	9	1846	0.00487541	62	62
V6_S16	cg08934785	6	279	0.0215054	6	1338	0.0044843	41	41
V6_S16	cg09250933	27	486	0.0555556	4	2045	0.00195599	52	52
V6_S16	cg09493505	53	3074	0.0172414	22	7051	0.00312012	234	234
V6_S16	cg10143067	63	1329	0.0474041	24	4119	0.00582666	138	138
V6_S16	cg10249375	30	975	0.0307692	11	3202	0.00343535	103	103
V6_S16	cg10512745	722	11802	0.0611761	118	33220	0.00355208	1190	1186
V6_S16	cg11014373	39	1144	0.0340909	7	3344	0.0020933	111	111
V6_S16	cg11017065	10	989	0.0101112	10	2698	0.00370645	102	102
V6_S16	cg11314310	801	939	0.853035	7	2904	0.00241047	99	99
V6_S16	cg11561737	105	2370	0.0443038	19	5316	0.00357412	182	182
V6_S16	cg11601252	922	12600	0.0731746	95	33561	0.00283067	1108	1105
V6_S16	cg11660826	16	455	0.0351648	4	1253	0.00319234	46	46
V6_S16	cg11942956	3	297	0.010101	1	591	0.00169205	16	16
V6_S16	cg11957331	256	2108	0.121442	31	4885	0.00634596	168	168
V6_S16	cg12042659	29	371	0.0781671	5	1297	0.00385505	39	39
V6_S16	cg12074025	0	608	0	7	1742	0.00401837	64	64
V6_S16	cg12483476	240	2956	0.0811908	25	5681	0.00440063	171	171
V6_S16	cg12528056	1214	1370	0.886131	19	3301	0.00575583	91	91
V6_S16	cg12928379	321	1017	0.315634	5	2612	0.00191424	83	82
V6_S16	cg12974388	713	10519	0.0677821	126	31155	0.00404429	997	993
V6_S16	cg13314145	295	4445	0.0663667	44	8662	0.00507966	278	278
V6_S16	cg13592399	50	2477	0.0201857	31	8565	0.00361938	262	262
V6_S16	cg13840308	652	693	0.940837	7	2840	0.00246479	83	83
V6_S16	cg13912117	187	5224	0.0357963	64	13481	0.00474742	417	417
V6_S16	cg13939859	15	479	0.0313152	10	963	0.0103842	37	36
