sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V12_S3	cg06463958	234	4815	0.0485981	245	14334	0.0170922	411	411
V12_S3	cg06530490	75	1429	0.0524843	130	3606	0.036051	110	110
V12_S3	cg06590173	3	86	0.0348837	6	897	0.00668896	22	21
V12_S3	cg06825142	622	2065	0.301211	225	6287	0.0357881	182	182
V12_S3	cg06962944	187	2215	0.0844244	173	6024	0.0287185	164	164
V12_S3	cg07790615	155	2841	0.0545583	192	6261	0.030666	190	190
V12_S3	cg07915921	22	346	0.0635838	11	894	0.0123043	27	27
V12_S3	cg08382226	43	707	0.0608204	65	2353	0.0276243	73	73
V12_S3	cg08548396	449	1101	0.407811	106	3177	0.0333648	98	98
V12_S3	cg08566455	50	259	0.19305	15	569	0.026362	13	13
V12_S3	cg08862890	34	573	0.0593368	110	1729	0.0636206	49	49
V12_S3	cg08934785	5	324	0.0154321	16	1567	0.0102106	48	48
V12_S3	cg09250933	37	554	0.066787	51	2406	0.021197	62	62
V12_S3	cg09493505	95	2657	0.0357546	237	6427	0.0368757	192	192
V12_S3	cg10143067	81	1245	0.0650602	71	4185	0.0169654	126	126
V12_S3	cg10249375	53	1043	0.050815	116	3641	0.0318594	101	101
V12_S3	cg10512745	788	10146	0.0776661	995	31682	0.0314058	994	994
V12_S3	cg11014373	59	938	0.0628998	85	2977	0.0285522	99	99
V12_S3	cg11017065	0	397	0	5	1170	0.0042735	36	36
V12_S3	cg11314310	478	513	0.931774	19	1801	0.0105497	55	55
V12_S3	cg11561737	144	2148	0.0670391	135	4706	0.0286868	151	151
V12_S3	cg11601252	861	10551	0.0816036	905	30492	0.0296799	898	897
V12_S3	cg11660826	4	529	0.00756144	12	1253	0.00957702	40	39
V12_S3	cg11942956	6	235	0.0255319	4	507	0.00788955	14	14
V12_S3	cg11957331	258	1797	0.143573	231	4655	0.0496241	139	139
V12_S3	cg12042659	66	332	0.198795	34	1188	0.0286195	37	37
V12_S3	cg12074025	2	447	0.00447427	22	1341	0.0164057	46	46
V12_S3	cg12483476	321	2915	0.11012	182	5603	0.0324826	168	168
V12_S3	cg12528056	677	743	0.911171	79	1938	0.0407637	51	51
V12_S3	cg12928379	1010	3385	0.298375	219	10280	0.0213035	298	298
V12_S3	cg12974388	861	10700	0.0804673	1042	34693	0.0300349	1009	1008
V12_S3	cg13314145	262	3695	0.0709066	356	7691	0.0462879	220	220
V12_S3	cg13592399	99	2070	0.0478261	176	7305	0.0240931	198	198
V12_S3	cg13840308	645	710	0.908451	80	2784	0.0287356	78	78
V12_S3	cg13912117	260	4692	0.0554135	453	13545	0.0334441	378	378
V12_S3	cg13939859	69	975	0.0707692	77	1934	0.0398139	69	69
V12_S3	cg13958426	1	159	0.00628931	6	585	0.0102564	19	19
V12_S3	cg14038391	72	1130	0.0637168	66	2998	0.0220147	79	79
V12_S3	cg14050824	432	561	0.770053	47	1949	0.0241149	56	56
V12_S3	cg14123923	92	2262	0.040672	68	4180	0.0162679	136	136
V12_S3	cg14168530	270	3087	0.0874636	306	7969	0.0383988	244	244
V12_S3	cg14186641	137	3506	0.0390759	303	7617	0.0397794	242	242
V12_S3	cg14327531	6	207	0.0289855	5	781	0.00640205	24	24
V12_S3	cg14394692	1170	2730	0.428571	221	7272	0.0303905	196	195
V12_S3	cg14458834	1	166	0.0060241	7	340	0.0205882	8	8
V12_S3	cg14473102	7	383	0.0182768	4	636	0.00628931	18	18
V12_S3	cg14489801	9	76	0.118421	43	429	0.100233	10	10
V12_S3	cg14712186	93	1508	0.0616711	108	3176	0.034005	110	110
V12_S3	cg14743594	1050	2822	0.372077	89	5949	0.0149605	177	177
V12_S3	cg14861089	18	524	0.0343511	20	1109	0.0180343	30	30
V12_S3	cg15044248	4	108	0.037037	2	332	0.0060241	9	9
V12_S3	cg15267232	13	764	0.0170157	9	1808	0.00497788	47	47
V12_S3	cg15467646	293	1133	0.258605	108	3387	0.0318866	89	89
V12_S3	cg15576900	40	1503	0.0266134	62	5052	0.0122724	143	143
V12_S3	cg15778437	70	1062	0.0659134	111	3109	0.0357028	91	91
V12_S3	cg15836635	135	1976	0.0683198	207	7164	0.0288945	208	208
V12_S3	cg15994026	34	1066	0.0318949	133	3226	0.0412275	91	91
V12_S3	cg16150752	71	1581	0.0449083	60	3294	0.0182149	90	90
V12_S3	cg16328106	1	326	0.00306748	7	920	0.0076087	28	28
V12_S3	cg16732616	35	227	0.154185	39	357	0.109244	12	12
V12_S3	cg16779463	85	1679	0.0506254	203	4729	0.0429266	136	136
V12_S3	cg16926316	296	328	0.902439	11	1326	0.00829563	34	34
V12_S3	cg17031478	23	514	0.0447471	28	1429	0.0195941	37	37
V12_S3	cg17712694	83	989	0.0839232	48	1921	0.024987	60	60
V12_S3	cg17774001	216	257	0.840467	108	2078	0.0519731	58	58
V12_S3	cg17812788	5	184	0.0271739	6	384	0.015625	15	15
V12_S3	cg17839237	0	169	0	2	689	0.00290276	18	18
V12_S3	cg17872757	24	1102	0.0217786	68	2931	0.0232003	98	98
V12_S3	cg17969084	15	1044	0.0143678	40	3253	0.0122963	98	98
V12_S3	cg18091469	3	57	0.0526316	5	188	0.0265957	9	9
V12_S3	cg18206027	6	304	0.0197368	11	756	0.0145503	24	24
V12_S3	cg18621142	373	422	0.883886	9	1929	0.00466563	53	53
V12_S3	cg18751958	554	642	0.862928	96	2367	0.0405577	51	51
V12_S3	cg18816098	12	389	0.0308483	12	1108	0.0108303	34	34
V12_S3	cg19497031	185	2659	0.069575	252	5072	0.0496845	158	158
V12_S3	cg19807257	32	216	0.148148	5	739	0.0067659	19	19
V12_S3	cg19882915	531	573	0.926702	46	2668	0.0172414	63	63
V12_S3	cg20072442	60	1603	0.0374298	112	4682	0.0239214	131	131
V12_S3	cg20079899	90	1612	0.0558313	202	3714	0.0543888	116	116
V12_S3	cg20183619	186	3459	0.0537728	281	11270	0.0249335	301	300
V12_S3	cg20295992	201	3920	0.0512755	271	12630	0.0214568	380	380
V12_S3	cg20449590	36	318	0.113208	46	929	0.0495156	27	27
V12_S3	cg20690085	355	389	0.912596	83	2365	0.0350951	57	57
V12_S3	cg20872937	195	3847	0.0506888	224	10367	0.021607	290	290
V12_S3	cg20980783	112	3938	0.0284408	162	10226	0.015842	308	308
V12_S3	cg21038156	200	3261	0.0613309	127	7729	0.0164316	248	248
V12_S3	cg21039708	49	456	0.107456	95	1520	0.0625	42	42
V12_S3	cg21185289	366	4105	0.0891596	380	11610	0.0327304	343	343
V12_S3	cg21277995	127	4579	0.0277353	144	9157	0.0157257	285	285
V12_S3	cg21790626	64	313	0.204473	140	988	0.1417	26	26
V12_S3	cg21898844	289	321	0.900312	17	1920	0.00885417	50	50
V12_S3	cg21929943	4	67	0.0597015	1	205	0.00487805	6	6
V12_S3	cg22231056	3	429	0.00699301	19	1371	0.0138585	37	37
V12_S3	cg22399133	15	449	0.0334076	29	1474	0.0196744	38	38
V12_S3	cg22868282	51	1683	0.030303	48	4458	0.0107672	153	153
V12_S3	cg23026864	22	340	0.0647059	26	825	0.0315152	21	21
V12_S3	cg23164203	11	475	0.0231579	40	1721	0.0232423	48	48
V12_S3	cg23871697	498	551	0.903811	76	2156	0.0352505	48	48
V12_S3	cg23912454	12	261	0.045977	14	596	0.0234899	18	18
V12_S3	cg23960736	39	57	0.684211	8	1508	0.00530504	41	39
V12_S3	cg24221648	16	579	0.0276339	26	1205	0.0215768	36	36
V12_S3	cg24292235	21	1060	0.0198113	56	3243	0.017268	90	90
V12_S3	cg24416513	14	415	0.0337349	16	526	0.0304183	18	18
V12_S3	cg24507921	7	154	0.0454545	54	1189	0.0454163	31	31
V12_S3	cg24632241	33	1382	0.0238784	29	4011	0.00723012	113	113
V12_S3	cg24761507	771	11394	0.0676672	1052	41201	0.0255334	1205	1203
V12_S3	cg24831879	486	523	0.929254	37	3091	0.0119702	61	61
V12_S3	cg25200152	8	289	0.0276817	25	1073	0.0232992	33	33
V12_S3	cg25875213	38	1102	0.0344828	97	3281	0.0295642	105	105
V12_S3	cg25884711	122	1832	0.0665939	103	6089	0.0169157	164	164
V12_S3	cg26121782	18	440	0.0409091	8	848	0.00943396	26	26
V12_S3	cg26682580	135	3520	0.0383523	192	9417	0.0203887	260	260
V12_S3	cg27200446	868	3223	0.269314	373	9156	0.0407383	267	267
V12_S3	cg27393010	24	417	0.057554	21	1254	0.0167464	35	35
V12_S3	cg27577527	8	384	0.0208333	39	1524	0.0255906	40	40
V13_S1	cg00002719	8	448	0.0178571	4	1499	0.00266845	53	53
V13_S1	cg00469207	31	785	0.0394904	14	2315	0.00604752	62	62
V13_S1	cg00582524	18	496	0.0362903	3	1631	0.00183936	45	45
V13_S1	cg00995986	10	197	0.0507614	6	1462	0.00410397	38	36
V13_S1	cg01163404	386	441	0.875283	57	2423	0.0235246	60	60
V13_S1	cg01419831	269	2094	0.128462	71	6923	0.0102557	202	202
V13_S1	cg01452847	25	667	0.0374813	1	1622	0.000616523	46	46
V13_S1	cg01576677	35	1073	0.0326188	9	2607	0.00345224	75	75
V13_S1	cg02467990	12	300	0.04	1	640	0.0015625	20	20
V13_S1	cg02511231	664	9460	0.0701903	359	23891	0.0150266	699	699
V13_S1	cg02571204	405	436	0.928899	22	1845	0.0119241	56	55
V13_S1	cg02699898	588	683	0.860908	59	2917	0.0202263	68	68
V13_S1	cg02919936	355	5427	0.0654137	102	15160	0.00672823	419	419
V13_S1	cg03011535	196	3247	0.0603634	65	8178	0.00794815	228	228
V13_S1	cg03217795	20	994	0.0201207	49	2316	0.0211572	70	70
V13_S1	cg03257575	66	596	0.110738	7	2042	0.00342801	54	54
V13_S1	cg03401096	106	1659	0.0638939	124	4073	0.0304444	120	120
V13_S1	cg03502002	3	126	0.0238095	0	283	0	8	8
V13_S1	cg03563667	2	436	0.00458716	5	988	0.00506073	23	23
V13_S1	cg03735888	98	826	0.118644	24	2946	0.00814664	79	79
V13_S1	cg04123776	29	786	0.0368957	8	2609	0.00306631	74	74
V13_S1	cg04261408	17	431	0.0394432	46	1069	0.0430309	32	32
V13_S1	cg04281464	166	947	0.17529	78	3001	0.0259913	84	84
V13_S1	cg04869380	236	275	0.858182	48	2351	0.0204168	51	50
V13_S1	cg04904331	74	1599	0.0462789	32	3560	0.00898876	101	101
V13_S1	cg05057720	54	673	0.0802377	40	1499	0.0266845	42	42
V13_S1	cg05166490	120	2881	0.0416522	39	6999	0.00557222	208	208
V13_S1	cg05302386	118	2311	0.0510601	235	7185	0.032707	197	197
V13_S1	cg05374412	50	1911	0.0261643	20	5766	0.00346861	157	157
V13_S1	cg05377226	33	967	0.0341262	55	2589	0.0212437	72	72
V13_S1	cg05917460	99	2625	0.0377143	92	8688	0.0105893	240	240
V13_S1	cg06013113	443	516	0.858527	96	2592	0.037037	62	62
V13_S1	cg06382344	127	2549	0.0498235	39	4254	0.00916784	127	127
V13_S1	cg06463958	322	5770	0.0558059	406	16922	0.0239924	482	482
V13_S1	cg06530490	40	1439	0.0277971	66	3438	0.0191972	99	99
V13_S1	cg06590173	31	105	0.295238	3	1120	0.00267857	29	24
V13_S1	cg06825142	1378	5308	0.259608	206	15475	0.0133118	428	428
V13_S1	cg06962944	55	785	0.0700637	74	2093	0.0353559	53	53
V13_S1	cg07790615	127	3214	0.0395146	52	6270	0.00829346	200	200
V13_S1	cg07915921	27	469	0.0575693	2	1118	0.00178891	33	33
V13_S1	cg08382226	117	2335	0.0501071	62	7170	0.00864714	210	210
V13_S1	cg08548396	516	1490	0.346309	28	4041	0.00692898	120	120
V13_S1	cg08566455	37	417	0.088729	1	909	0.00110011	17	17
V13_S1	cg08862890	10	567	0.0176367	5	1719	0.00290867	49	49
V13_S1	cg08934785	12	390	0.0307692	10	1941	0.00515198	53	53
V13_S1	cg09250933	48	484	0.0991736	47	1995	0.0235589	52	52
V13_S1	cg09493505	75	2890	0.0259516	95	6655	0.014275	193	193
V13_S1	cg10143067	72	1249	0.0576461	28	3974	0.0070458	120	120
V13_S1	cg10249375	69	1412	0.0488669	75	4725	0.015873	125	125
V13_S1	cg10512745	854	12008	0.0711193	441	37629	0.0117197	1152	1151
V13_S1	cg11014373	72	999	0.0720721	131	3527	0.037142	106	106
V13_S1	cg11017065	18	1009	0.0178394	73	2687	0.0271678	82	82
V13_S1	cg11314310	544	609	0.893268	16	2289	0.00698995	68	68
V13_S1	cg11561737	129	2259	0.0571049	77	5350	0.0143925	171	171
V13_S1	cg11601252	885	12542	0.0705629	553	34721	0.015927	1027	1027
V13_S1	cg11660826	5	431	0.0116009	19	1304	0.0145706	39	39
V13_S1	cg11942956	5	367	0.013624	0	745	0	21	21
V13_S1	cg11957331	165	1639	0.100671	114	4347	0.026225	126	126
V13_S1	cg12042659	52	290	0.17931	5	1105	0.00452489	28	28
V13_S1	cg12074025	9	719	0.0125174	12	2324	0.00516351	66	66
V13_S1	cg12483476	328	2743	0.119577	68	5766	0.0117933	172	172
V13_S1	cg12528056	820	978	0.838446	41	2530	0.0162055	62	62
V13_S1	cg12928379	192	790	0.243038	7	2323	0.00301334	69	67
V13_S1	cg12974388	925	11680	0.0791952	702	37914	0.0185156	1076	1074
V13_S1	cg13314145	286	4275	0.0669006	118	8286	0.0142409	235	235
V13_S1	cg13592399	135	2742	0.0492341	287	9720	0.0295267	255	255
V13_S1	cg13840308	728	800	0.91	29	3104	0.00934278	84	84
V13_S1	cg13912117	197	5033	0.0391417	197	14122	0.0139499	389	389
V13_S1	cg13939859	35	477	0.0733753	15	867	0.017301	30	30
V13_S1	cg13958426	0	8	0	0	31	0	1	1
V13_S1	cg14038391	112	1231	0.0909829	124	3049	0.0406691	84	84
V13_S1	cg14050824	466	618	0.754045	17	2284	0.00744308	56	56
V13_S1	cg14123923	23	468	0.0491453	6	938	0.00639659	29	29
V13_S1	cg14168530	205	3385	0.0605613	157	8938	0.0175655	271	271
V13_S1	cg14186641	135	4234	0.0318847	204	9542	0.0213792	277	277
V13_S1	cg14327531	26	354	0.0734463	60	1227	0.0488998	39	39
V13_S1	cg14394692	1632	3640	0.448352	92	9640	0.00954357	245	244
V13_S1	cg14458834	4	222	0.018018	2	450	0.00444444	14	14
V13_S1	cg14473102	23	586	0.0392491	7	990	0.00707071	27	27
V13_S1	cg14489801	8	73	0.109589	0	406	0	13	13
V13_S1	cg14712186	169	2374	0.0711879	163	4511	0.0361339	146	146
V13_S1	cg14743594	1142	2748	0.415575	112	6064	0.0184697	170	170
V13_S1	cg14861089	19	686	0.0276968	8	1371	0.00583516	39	39
V13_S1	cg15044248	8	290	0.0275862	6	923	0.00650054	24	24
V13_S1	cg15267232	15	649	0.0231125	5	1447	0.00345543	40	40
V13_S1	cg15467646	271	1255	0.215936	26	3727	0.00697612	94	94
V13_S1	cg15576900	52	1558	0.0333761	71	4650	0.0152688	143	143
V13_S1	cg15778437	77	982	0.0784114	60	2840	0.0211268	83	83
V13_S1	cg15836635	75	1998	0.0375375	35	6943	0.00504105	194	194
V13_S1	cg15994026	43	1273	0.0337785	129	3377	0.0381996	95	95
V13_S1	cg16150752	34	577	0.0589255	7	1107	0.0063234	33	33
V13_S1	cg16328106	4	407	0.00982801	15	1300	0.0115385	38	38
V13_S1	cg16732616	22	409	0.0537897	0	675	0	22	22
V13_S1	cg16779463	59	2094	0.0281757	117	5955	0.0196474	165	165
V13_S1	cg16926316	394	436	0.90367	5	1901	0.00263019	39	39
V13_S1	cg17031478	19	661	0.0287443	6	1528	0.0039267	44	44
V13_S1	cg17712694	114	1287	0.0885781	47	2856	0.0164566	78	78
V13_S1	cg17774001	278	327	0.850153	75	2590	0.0289575	66	66
V13_S1	cg17812788	13	262	0.0496183	2	583	0.00343053	16	16
V13_S1	cg17839237	1	205	0.00487805	0	898	0	21	21
V13_S1	cg17872757	1	794	0.00125945	6	2029	0.00295712	62	62
V13_S1	cg17969084	14	1194	0.0117253	18	3851	0.00467411	107	107
V13_S1	cg18091469	11	116	0.0948276	1	546	0.0018315	16	16
V13_S1	cg18206027	7	521	0.0134357	5	1316	0.00379939	37	37
V13_S1	cg18621142	326	407	0.800983	17	1933	0.00879462	53	53
V13_S1	cg18751958	472	545	0.866055	35	1888	0.0185381	41	41
V13_S1	cg18816098	18	465	0.0387097	32	1381	0.0231716	36	36
V13_S1	cg19497031	213	5428	0.039241	145	10524	0.013778	323	323
V13_S1	cg19807257	95	716	0.132682	11	2458	0.00447518	65	65
V13_S1	cg19882915	453	514	0.881323	10	2351	0.00425351	55	55
V13_S1	cg20072442	129	2880	0.0447917	168	8329	0.0201705	229	229
V13_S1	cg20079899	51	1787	0.0285395	15	4738	0.00316589	138	138
V13_S1	cg20183619	206	3669	0.0561461	307	11798	0.0260214	321	318
V13_S1	cg20295992	145	2329	0.0622585	146	7624	0.0191501	227	227
V13_S1	cg20449590	62	552	0.112319	67	1563	0.0428663	47	47
V13_S1	cg20690085	412	485	0.849485	18	2750	0.00654545	73	73
V13_S1	cg20872937	193	4386	0.0440036	108	11989	0.00900826	327	327
V13_S1	cg20980783	170	4301	0.0395257	174	11329	0.0153588	310	310
V13_S1	cg21038156	191	3443	0.0554749	94	7882	0.0119259	247	247
V13_S1	cg21039708	37	552	0.067029	3	1659	0.00180832	48	48
V13_S1	cg21185289	379	5174	0.0732509	104	13999	0.0074291	401	400
V13_S1	cg21277995	184	5271	0.034908	133	10036	0.0132523	321	321
V13_S1	cg21790626	11	368	0.0298913	3	1052	0.00285171	29	29
V13_S1	cg21898844	322	369	0.872629	13	2377	0.00546908	59	59
V13_S1	cg21929943	42	827	0.050786	34	2593	0.0131122	68	68
V13_S1	cg22231056	3	412	0.00728155	7	1422	0.00492264	37	37
V13_S1	cg22399133	13	300	0.0433333	49	1067	0.0459231	25	25
V13_S1	cg22868282	73	1820	0.0401099	66	4716	0.0139949	150	150
V13_S1	cg23026864	56	759	0.0737813	97	1678	0.0578069	45	45
V13_S1	cg23164203	2	438	0.00456621	9	1794	0.00501672	46	46
V13_S1	cg23871697	541	569	0.950791	38	2047	0.0185638	44	44
V13_S1	cg23912454	30	445	0.0674157	74	1116	0.0663082	30	30
V13_S1	cg23960736	40	63	0.634921	40	1669	0.0239664	47	45
V13_S1	cg24221648	20	418	0.0478469	1	810	0.00123457	24	24
V13_S1	cg24292235	25	1293	0.0193349	7	3641	0.00192255	108	108
V13_S1	cg24416513	27	485	0.0556701	14	694	0.0201729	25	25
V13_S1	cg24507921	0	195	0	7	1459	0.00479781	34	34
V13_S1	cg24632241	24	193	0.124352	87	632	0.137658	15	15
V13_S1	cg24761507	869	12983	0.0669337	574	45507	0.0126134	1335	1331
V13_S1	cg24831879	521	578	0.901384	111	3156	0.0351711	71	71
V13_S1	cg25200152	25	456	0.0548246	71	1657	0.0428485	46	46
V13_S1	cg25875213	16	1263	0.0126683	15	3621	0.0041425	114	114
V13_S1	cg25884711	115	2310	0.0497835	111	7899	0.0140524	209	209
V13_S1	cg26121782	62	364	0.17033	72	706	0.101983	24	24
V13_S1	cg26682580	171	3677	0.0465053	118	9157	0.0128863	252	252
V13_S1	cg27200446	999	4012	0.249003	308	12194	0.0252583	342	342
V13_S1	cg27393010	29	472	0.0614407	4	1340	0.00298507	39	39
V13_S1	cg27577527	6	450	0.0133333	3	1803	0.00166389	45	45
V13_S10	cg00002719	24	380	0.0631579	65	1352	0.0480769	43	43
V13_S10	cg00469207	110	1621	0.0678593	94	4669	0.0201328	120	120
V13_S10	cg00582524	25	461	0.0542299	3	1587	0.00189036	38	38
V13_S10	cg00995986	43	218	0.197248	3	1902	0.00157729	48	41
V13_S10	cg01163404	551	616	0.894481	16	3126	0.00511836	80	80
V13_S10	cg01419831	291	2028	0.143491	84	6587	0.0127524	185	185
V13_S10	cg01452847	54	844	0.063981	37	1973	0.0187532	51	51
V13_S10	cg01576677	83	1427	0.058164	61	3259	0.0187174	86	86
V13_S10	cg02467990	23	1263	0.0182106	19	3118	0.00609365	85	85
V13_S10	cg02511231	763	8730	0.0873998	491	22367	0.021952	616	616
V13_S10	cg02571204	376	401	0.937656	11	1767	0.00622524	51	51
V13_S10	cg02699898	695	781	0.889885	38	3483	0.0109101	81	81
V13_S10	cg02919936	417	4830	0.0863354	193	13650	0.0141392	355	355
V13_S10	cg03011535	160	1648	0.0970874	74	4691	0.0157749	115	115
V13_S10	cg03217795	50	1057	0.0473037	95	2584	0.0367647	67	67
V13_S10	cg03257575	117	695	0.168345	22	2311	0.00951969	57	57
V13_S10	cg03401096	67	1552	0.0431701	23	3894	0.00590652	124	124
V13_S10	cg03502002	7	292	0.0239726	1	568	0.00176056	17	17
V13_S10	cg03563667	38	548	0.0693431	112	1280	0.0875	27	27
V13_S10	cg03735888	65	603	0.107794	23	2186	0.0105215	51	51
V13_S10	cg04123776	38	711	0.0534459	48	2401	0.0199917	67	67
V13_S10	cg04261408	5	402	0.0124378	1	1038	0.000963391	26	26
V13_S10	cg04281464	212	1027	0.206426	12	3569	0.00336229	92	92
V13_S10	cg04869380	233	249	0.935743	7	2101	0.00333175	45	45
V13_S10	cg04904331	7	102	0.0686275	0	217	0	7	7
V13_S10	cg05057720	20	812	0.0246305	11	1838	0.00598477	47	47
V13_S10	cg05166490	207	3531	0.0586236	23	8555	0.00268849	225	225
V13_S10	cg05302386	104	2435	0.0427105	32	7683	0.00416504	194	194
V13_S10	cg05374412	120	2069	0.057999	195	6048	0.0322421	155	155
V13_S10	cg05377226	27	874	0.0308924	3	2257	0.0013292	58	58
V13_S10	cg05917460	189	2901	0.0651499	178	10053	0.0177062	261	261
V13_S10	cg06013113	458	496	0.923387	65	2459	0.0264335	56	56
V13_S10	cg06382344	172	2371	0.0725432	55	4181	0.0131547	115	115
V13_S10	cg06463958	334	6130	0.0544861	226	18442	0.0122546	491	491
V13_S10	cg06530490	86	1508	0.0570292	110	3996	0.0275275	107	107
V13_S10	cg06590173	29	95	0.305263	8	1153	0.00693842	30	25
V13_S10	cg06825142	670	2315	0.289417	28	6575	0.00425856	170	169
V13_S10	cg06962944	131	2002	0.0654346	8	5493	0.0014564	140	140
V13_S10	cg07790615	136	3227	0.0421444	37	6664	0.00555222	200	200
V13_S10	cg07915921	39	335	0.116418	38	753	0.0504648	21	21
V13_S10	cg08382226	52	771	0.0674449	1	2422	0.000412882	73	73
V13_S10	cg08548396	514	1308	0.392966	18	3857	0.00466684	109	109
V13_S10	cg08566455	24	362	0.0662983	1	671	0.00149031	15	15
V13_S10	cg08862890	18	765	0.0235294	15	2150	0.00697674	56	56
V13_S10	cg08934785	11	331	0.0332326	3	1713	0.00175131	45	45
V13_S10	cg09250933	81	491	0.164969	1	2080	0.000480769	50	50
V13_S10	cg09493505	128	3429	0.0373287	168	7913	0.0212309	220	220
V13_S10	cg10143067	84	1230	0.0682927	20	4052	0.00493583	116	116
V13_S10	cg10249375	81	1234	0.0656402	89	4189	0.0212461	112	112
V13_S10	cg10512745	897	11911	0.0753085	405	37081	0.010922	1088	1088
V13_S10	cg11014373	43	1054	0.040797	10	3190	0.0031348	94	94
V13_S10	cg11017065	7	501	0.0139721	1	1477	0.000677048	40	40
V13_S10	cg11314310	507	604	0.839404	14	2449	0.00571662	70	70
V13_S10	cg11561737	183	2395	0.0764092	53	5876	0.00901974	173	173
V13_S10	cg11601252	1055	12105	0.0871541	694	33956	0.0204382	943	943
V13_S10	cg11660826	27	525	0.0514286	14	1510	0.00927152	44	44
V13_S10	cg11942956	1	301	0.00332226	0	570	0	16	16
V13_S10	cg11957331	265	1996	0.132766	39	5287	0.00737658	141	141
V13_S10	cg12042659	62	489	0.126789	2	1776	0.00112613	46	46
V13_S10	cg12074025	6	686	0.00874636	7	2210	0.00316742	59	59
V13_S10	cg12483476	341	2979	0.114468	34	6407	0.0053067	176	176
V13_S10	cg12528056	845	966	0.874741	22	2449	0.00898326	58	58
V13_S10	cg12928379	1427	4153	0.343607	119	12315	0.00966301	326	325
V13_S10	cg12974388	801	11256	0.071162	182	37529	0.00484958	1024	1024
V13_S10	cg13314145	346	4375	0.0790857	143	8705	0.0164273	232	232
V13_S10	cg13592399	152	2985	0.0509213	239	10648	0.0224455	273	273
V13_S10	cg13840308	603	667	0.904048	10	2608	0.00383436	73	73
V13_S10	cg13912117	219	5049	0.0433749	129	14349	0.00899017	376	376
V13_S10	cg13939859	87	1338	0.0650224	58	2632	0.0220365	77	77
V13_S10	cg13958426	9	290	0.0310345	2	1046	0.00191205	27	27
V13_S10	cg14038391	83	1443	0.0575191	48	3959	0.0121243	97	97
V13_S10	cg14050824	621	786	0.790076	21	2767	0.00758945	67	67
V13_S10	cg14123923	122	2558	0.0476935	12	5053	0.00237483	150	150
V13_S10	cg14168530	242	3619	0.0668693	138	9462	0.0145847	263	263
V13_S10	cg14186641	116	4051	0.0286349	51	8739	0.00583591	258	258
V13_S10	cg14327531	20	297	0.0673401	30	971	0.030896	34	34
V13_S10	cg14394692	1517	3649	0.41573	100	9010	0.0110988	224	224
V13_S10	cg14458834	3	171	0.0175439	0	402	0	8	8
V13_S10	cg14473102	23	622	0.0369775	3	1070	0.00280374	26	26
V13_S10	cg14489801	9	41	0.219512	0	309	0	7	7
V13_S10	cg14712186	209	2068	0.101064	148	3788	0.0390707	118	118
V13_S10	cg14743594	1342	3177	0.422411	70	7085	0.00988003	183	183
V13_S10	cg14861089	33	626	0.0527157	26	1271	0.0204563	37	37
V13_S10	cg15044248	1	70	0.0142857	0	299	0	9	9
V13_S10	cg15267232	71	818	0.0867971	136	1850	0.0735135	45	45
V13_S10	cg15467646	300	1302	0.230415	43	3317	0.0129635	87	87
V13_S10	cg15576900	53	1727	0.0306891	32	5271	0.00607095	144	144
V13_S10	cg15778437	81	1087	0.074517	79	2928	0.0269809	81	81
V13_S10	cg15836635	128	2771	0.0461927	38	9395	0.0040447	249	249
V13_S10	cg15994026	39	1532	0.0254569	51	4367	0.0116785	115	115
V13_S10	cg16150752	109	1232	0.088474	12	2466	0.00486618	68	68
V13_S10	cg16328106	22	432	0.0509259	50	1379	0.0362582	34	34
V13_S10	cg16732616	5	146	0.0342466	3	248	0.0120968	7	7
V13_S10	cg16779463	70	1763	0.039705	161	5345	0.0301216	121	121
V13_S10	cg16926316	485	532	0.911654	10	2307	0.00433463	49	49
V13_S10	cg17031478	17	385	0.0441558	1	982	0.00101833	24	24
V13_S10	cg17712694	74	1099	0.0673339	46	2279	0.0201843	65	65
V13_S10	cg17774001	230	256	0.898438	4	1931	0.00207147	52	52
V13_S10	cg17812788	26	298	0.0872483	85	806	0.105459	17	17
V13_S10	cg17839237	4	217	0.0184332	13	896	0.0145089	22	22
V13_S10	cg17872757	14	1698	0.00824499	23	4924	0.004671	136	136
V13_S10	cg17969084	42	1255	0.0334661	44	4040	0.0108911	108	108
V13_S10	cg18091469	16	88	0.181818	0	475	0	10	10
V13_S10	cg18206027	2	337	0.00593472	0	862	0	26	26
V13_S10	cg18621142	471	565	0.833628	11	2729	0.00403078	72	72
V13_S10	cg18751958	353	403	0.875931	14	1427	0.00981079	30	30
V13_S10	cg18816098	10	322	0.0310559	6	918	0.00653595	25	25
V13_S10	cg19497031	157	3123	0.0502722	51	5887	0.00866316	175	175
V13_S10	cg19807257	18	183	0.0983607	3	495	0.00606061	13	13
V13_S10	cg19882915	469	561	0.836007	7	2672	0.00261976	59	59
V13_S10	cg20072442	48	1587	0.0302457	10	4657	0.00214731	128	128
